New Mexico Tech Lightning Mapping Array -- analyzed data
Exported on: Mon May  4 13:35:20 2020
Original data file: /Users/sharm261/Desktop/mount/OKLMA_data_2013_cases/20130519/LYLOUT_130519_212000_0600.dat.gz
Analysis started: Thu Aug 29 03:15:48 2013
Analysis finished: Thu Aug 29 06:41:36 2013
Data start time: 05/19/13 21:20:00
Number of seconds analyzed: 600
Location: OK LMA 2002/2005
Data:time (UT sec of day), lat, lon, alt(m), reduced chi^2, # of stations contributed, P(dBW), charge, mask
Number of events:       39389
Flash stats: not saved
*** data ***
 76949.938724281   35.653309  -97.002777   9354.1   0.35  8  1.9300e+01  3  1f85
 76949.944598342   35.657848  -96.996880   9147.1   0.62  8  1.2800e+01  3  1e8d
 76949.952210919   35.769505  -97.271797   6355.2   0.20  7  1.4100e+01  0   78d
 76949.955415666   35.763962  -97.274727   7218.2   0.29  7  1.2700e+01  0   78d
 76949.956870399   35.783989  -97.255287   6927.9   0.71 11  1.9300e+01  0 13f8d
 76949.957236901   35.783489  -97.255760   7155.0   0.74  7  1.4700e+01  0   78d
 76949.958188412   35.669697  -96.989105   8946.7   0.43  8  1.6300e+01  3   f8d
 76949.964909582   35.678097  -96.991653   9295.4   0.49  8  1.6100e+01  3   f8d
 76949.965171934   35.676189  -96.990997   8712.6   0.86  8  2.4700e+01  3   f8d
 76949.973050079   35.611687  -97.173149   6098.0   0.84  7  1.5100e+01  0  3f08
 76949.975600630   35.676605  -97.005539   8749.3   0.60  7  1.7800e+01  3   78d
 76949.976487990   35.676895  -96.986374   8813.6   0.60  7  1.4500e+01  3   78d
 76949.979156061   35.679768  -96.981720   8530.0   0.73 10  1.9400e+01  3 11f8d
 76949.982467189   35.680943  -96.981743   8296.7   0.39  9  2.0900e+01  3  1f8d
 76949.984528030   35.680141  -96.981079   9188.1   0.62  7  1.6100e+01  3   78d
 76949.986615168   35.681114  -96.979485   8680.7   0.38  7  1.6900e+01  3   78d
 76950.007386119   35.780571  -97.271614   6880.1   0.60  7  1.5200e+01  0   78d
 76950.069543444   35.798603  -97.257980   8216.5   0.40  8  1.3300e+01  0   f8d
 76950.088055593   35.763439  -97.267365   7088.3   0.75  9  2.2300e+01  3  3f85
 76950.091553146   35.752594  -97.272987   7262.3   0.67  7  1.3100e+01  3  168d
 76950.093442672   35.755741  -97.267982   7377.1   0.47  9  1.8000e+01  3  1f8d
 76950.096088804   35.743305  -97.273857   7675.6   0.36  7  1.7800e+01  3   f89
 76950.100803026   35.751213  -97.276176   6878.5   0.42  8  1.4700e+01  3  178d
 76950.114997609   35.741901  -97.282967   6153.2   0.21  7  1.2900e+01  3   78d
 76950.118364090   35.739159  -97.284409   6657.8   0.44  7  1.6100e+01  3   78d
 76950.119625794   35.736858  -97.280594   6803.4   0.33  7  1.1900e+01  3   78d
 76950.122196195   35.736069  -97.287331   6736.7   0.33  7  1.2300e+01  3   78d
 76950.130543024   35.669998  -97.411644  16302.1   0.22  8  9.4000e+00  0 10d8d
 76950.235811318   35.507141  -97.347229  11129.9   0.43 10  2.2900e+01  0 13d8d
 76950.254025416   35.781544  -97.400230   6572.7   0.33  7  1.4700e+01  3   78d
 76950.259373289   35.508827  -97.345276  10809.1   0.28  7  1.3500e+01  3 1058d
 76950.259520503   35.507458  -97.346992  11099.5   0.79  9  1.6300e+01  0 13d8c
 76950.264076994   35.507950  -97.341751  10672.8   0.29  7  1.3500e+01  3   d8d
 76950.265494296   35.510181  -97.345512  10571.5   0.41  7  1.3500e+01  3   78d
 76950.267740618   35.508232  -97.350479  10528.8   0.13  8  1.2400e+01  3 11f0c
 76950.272562602   35.509930  -97.348373  10486.6   0.12  9  1.5900e+01  3 11d8d
 76950.272725917   35.512009  -97.346024  10552.3   0.15  8  1.5400e+01  3  178d
 76950.273200449   35.515373  -97.342361  10473.1   0.83  7  1.1200e+01  3  170d
 76950.273276902   35.512989  -97.346809  10538.7   0.17 11  1.5900e+01  3 13f8d
 76950.276130420   35.783211  -97.389526   5650.2   0.87  7  9.8000e+00  3   78d
 76950.278634606   35.511517  -97.352097   9532.1   0.49  7  1.1400e+01  3   e8d
 76950.285572698   35.515514  -97.348602  10309.0   0.25  9  1.6300e+01  3 10f8d
 76950.288373567   35.793938  -97.384064   6088.9   0.33  7  1.3800e+01  3   78d
 76950.293224549   35.798565  -97.379990   6048.7   0.36  7  1.6500e+01  3   78d
 76950.296636319   35.526676  -97.343735   9949.2   0.56 10  1.7000e+01  3 11f8d
 76950.297383387   35.523495  -97.337639  10064.9   0.14 10  1.4400e+01  3 11f8d
 76950.297588165   35.525612  -97.345093   9308.2   0.86  8  2.0800e+01  3 1658c
 76950.300660378   35.523643  -97.338341  10163.0   0.68  9  1.5500e+01  3 10f8d
 76950.300810801   35.528709  -97.326500  11029.7   0.24  8  2.3800e+01  3 17285
 76950.302540321   35.525864  -97.334297  10086.0   0.38  7  1.1300e+01  3   d8d
 76950.303776809   35.525967  -97.335190   9790.7   0.13  7  1.4600e+01  3   f0d
 76950.307489290   35.531815  -97.334076  10089.6   0.47 10  1.3000e+01  3 11f8d
 76950.329257293   35.729630  -97.055496   8375.6   0.23  7  1.7700e+01  0   78d
 76950.333371920   35.531231  -97.334267  10030.2   0.19  8  1.2300e+01  3  1e8d
 76950.346616395   35.737247  -97.413521   8538.1   0.46  7  1.4500e+01 -3   78d
 76950.350572366   35.735920  -97.413887   8698.8   0.14  8  1.4700e+01 -3   f8d
 76950.357762538   35.730717  -97.040756   8647.0   0.27  8  1.2300e+01  0   f8d
 76950.359689493   35.733143  -97.415688   7920.1   0.64  7  1.4900e+01  3   78d
 76950.359821175   35.727577  -97.043716   8567.6   0.25  7  1.6400e+01  0   78d
 76950.364408584   35.726742  -97.040237   8531.5   0.35  7  1.6900e+01  0   b8d
 76950.375731883   35.728722  -97.420883   7712.1   0.57 10  1.8500e+01  3 1378d
 76950.376435394   35.727196  -97.422218   7495.8   0.29  8  1.6000e+01  3   f8d
 76950.382733371   35.534348  -97.341721  10179.9   0.24 10  1.4000e+01  3 11f8d
 76950.384473458   35.536030  -97.337234  10184.3   0.16 11  2.4500e+01  3  7f8d
 76950.384623005   35.537220  -97.335762   9879.1   0.07  8  1.5300e+01  3   f8d
 76950.384772170   35.537006  -97.336884   9912.2   0.40  8  1.5800e+01  3 1168d
 76950.385239276   35.729557  -97.426514   7445.6   0.48  7  1.2400e+01  3   78d
 76950.386925258   35.726017  -97.013611   9306.0   0.77  7  1.3500e+01  0   78d
 76950.388239791   35.535992  -97.344933  10066.7   0.10  7  1.0700e+01  3   d8d
 76950.395372238   35.738750  -97.406631   8891.7   0.37  8  1.2700e+01 -3  3e85
 76950.397927621   35.544537  -97.333389  10283.2   0.65  7  1.2200e+01  3   d8d
 76950.399483294   35.721424  -97.016235   7702.8   0.58  7  1.5100e+01  0   78d
 76950.405426275   35.551056  -97.331680  10437.0   0.35  7  1.2500e+01  3   f85
 76950.407868311   35.726250  -97.008850   7238.5   0.30  7  1.7100e+01  0   78d
 76950.410522537   35.728546  -97.009369   7510.4   0.36  7  1.7900e+01  0   78d
 76950.414158612   35.555424  -97.330894  10417.5   0.07  9  1.1500e+01  3 11f89
 76950.414449799   35.555260  -97.331459  10387.8   0.15  9  1.6900e+01  3 10f8d
 76950.415175026   35.541939  -97.341278  10075.9   0.12  7  1.6100e+01  3 10789
 76950.418385113   35.734535  -97.001610   6904.3   0.81  7  1.3300e+01  0   78d
 76950.418742435   35.555645  -97.330833  10389.0   0.26  7  1.4000e+01  3   d8d
 76950.419483437   35.557240  -97.330276  10406.9   0.35 11  1.7100e+01  3 13f8d
 76950.419646968   35.558037  -97.329216  10424.4   0.16  8  1.5200e+01  3   f8d
 76950.426180114   35.692230  -97.381111   8603.0   0.29 11  1.5600e+01 -3 13f8d
 76950.426941004   35.727234  -97.431702   6796.8   0.62  7  2.0100e+01  3   78d
 76950.428420067   35.785835  -97.396469   7598.5   0.96  9  2.0900e+01  0 13f05
 76950.428790931   35.781937  -97.397484   6356.6   0.31  7  1.1500e+01  3   78d
 76950.429086719   35.785728  -97.388107   6372.0   0.35  7  1.4700e+01  3   78d
 76950.432250879   35.726902  -97.436844   6153.5   0.02  7  1.4000e+01  3   78d
 76950.432988461   35.728008  -97.437813   6393.7   0.15  7  1.6700e+01  3   78d
 76950.434289573   35.726608  -97.442207   6574.6   0.22  7  1.5900e+01  3   78d
 76950.435013183   35.724808  -97.443321   6657.0   0.09  7  1.2700e+01  3   78d
 76950.437080868   35.722347  -97.444366   6239.4   0.16  7  1.5900e+01  3   78d
 76950.437307604   35.571278  -97.324684  10461.7   0.66  7  1.9000e+01  3  1789
 76950.437397414   35.571297  -97.322487  10158.6   0.63  7  1.2400e+01  3   78d
 76950.438409382   35.726566  -97.446976   5944.0   0.19  7  1.6500e+01  3   78d
 76950.438541331   35.721954  -97.444702   6857.4   0.90  7  1.0600e+01  3  198d
 76950.440192446   35.566196  -97.328102  10014.8   0.48  8  1.8000e+01  3 1078d
 76950.443075062   35.717724  -97.448616   7323.1   0.55  7  1.4500e+01  3   78d
 76950.443147920   35.732376  -97.452095   5956.8   0.38  7  1.0100e+01  3   78d
 76950.444026853   35.565918  -97.327057   9863.3   0.81 10  2.1600e+01  3 11f8d
 76950.445275755   35.566170  -97.326149   9438.4   0.49  7  9.7000e+00  3   78d
 76950.445600947   35.565254  -97.327728   9715.3   0.29  7  1.1600e+01  3   78d
 76950.446413933   35.734795  -97.449661   5652.5   0.17  7  8.9000e+00  3   78d
 76950.451774562   35.572289  -97.318092  10028.3   0.49  7  9.9000e+00  3   d8d
 76950.454779864   35.574989  -97.316620   9625.3   0.18  8  1.3700e+01  3   f8d
 76950.455368768   35.707336  -97.445984   6235.0   0.71  7  1.3800e+01  3   78d
 76950.459668314   35.704105  -97.450783   6395.8   0.14  8  1.6100e+01  3  178d
 76950.461057283   35.580402  -97.316429   9495.0   0.35  8  1.3800e+01  3   f8d
 76950.462441275   35.580002  -97.317245   9838.2   0.13  8  1.2500e+01  3   f8d
 76950.466786943   35.700943  -97.453529   6619.4   0.34  7  1.0900e+01  3   78d
 76950.468882309   35.587616  -97.319122   9559.5   0.17 10  1.5100e+01  3 11f8d
 76950.469896156   35.699390  -97.459358   6317.4   0.28  7  1.4900e+01  3   78d
 76950.472587638   35.721485  -97.063591   7862.9   0.43  7  1.4600e+01  0  1c8d
 76950.472982101   35.589455  -97.321770   9280.3   0.67  7  9.0000e+00  3   d8d
 76950.475478622   35.598568  -97.314789   9435.7   0.70  7  1.1900e+01  3   78d
 76950.483555632   35.600235  -97.318947   9564.8   0.21 11  1.5900e+01  3 13f8d
 76950.483654960   35.600563  -97.319099   9484.0   0.47  8  1.3200e+01  3  1b8d
 76950.492349882   35.607006  -97.332260   9583.3   0.12 10  1.4900e+01  3 13d8d
 76950.494734333   35.607346  -97.322571   9388.7   0.26  8  1.5800e+01  3   f8d
 76950.497156025   35.612167  -97.309204   9450.5   0.43  8  1.2700e+01  3   f8d
 76950.500003782   35.610893  -97.336586   9651.7   0.26 10  1.3100e+01  3 13d8d
 76950.514745877   35.613293  -97.338249   9611.1   0.46  8  1.5500e+01  3 13c85
 76950.518709229   35.613968  -97.340889   9250.9   0.31  8  1.7600e+01  3  178d
 76950.518812193   35.613159  -97.341370   9055.4   0.36  7  1.1400e+01  3   78d
 76950.521673201   35.612461  -97.347893   9365.2   0.15  9  1.4600e+01  3 11d8d
 76950.521756791   35.610638  -97.349182   9641.2   0.38  8  1.1000e+01  3   f8d
 76950.521842019   35.611237  -97.346954   9355.2   0.24 10  1.9200e+01  3 13d8d
 76950.525368985   35.608616  -97.348557   9316.1   0.15  9  9.9000e+00  3  1f8d
 76950.531718035   35.609257  -97.353378   9111.3   0.27  7  1.8400e+01  3  1789
 76950.531830600   35.606644  -97.347221   9322.9   0.04  7  1.9900e+01  3 1038d
 76950.532585868   35.620605  -97.345985   9725.0   0.55  7  1.3000e+01  3   b8d
 76950.537302127   35.737495  -97.404411  10040.6   0.73 11  2.0500e+01 -3 13f8d
 76950.537994575   35.736038  -97.407913   9566.3   1.00  7  1.0600e+01 -3   f8c
 76950.556920656   35.737209  -97.406624   9356.1   0.08  9  1.6500e+01 -3  1f8d
 76950.590029381   35.741207  -97.402679   9668.4   0.25 11  1.6600e+01 -3 13f8d
 76950.592678527   35.732666  -97.452324   6545.5   0.53  7  1.7900e+01  3  1d8c
 76950.592794621   35.737587  -97.405251   9410.3   0.71 12  2.8700e+01 -3 17f8d
 76950.595035360   35.735451  -97.453621   5939.5   0.20  7  1.3300e+01  3   78d
 76950.595263059   35.734959  -97.454651   6087.1   0.40  7  1.5500e+01  3   78d
 76950.596005500   35.735435  -97.449165   6436.1   0.45  7  1.1400e+01  3   78d
 76950.596151253   35.735371  -97.448784   6379.9   0.25  7  1.6900e+01  3   78d
 76950.606392242   35.702209  -97.471741   7080.4   0.34  7  1.5100e+01  3   78d
 76950.608466465   35.631241  -97.179306  10460.8   0.17  8  1.5700e+01  0   f8d
 76950.622729371   35.732399  -97.457008   6345.2   0.75  7  1.5200e+01  3   78d
 76950.625722122   35.734520  -97.455620   5488.7   0.67  7  1.0800e+01  3   78d
 76950.626326683   35.739857  -97.454361   5450.6   0.17  7  1.5000e+01  3   78d
 76950.630683846   35.537083  -97.342911  10105.5   0.13  8  1.4600e+01  0  178d
 76950.636779231   35.738117  -97.447174   5347.0   0.35  7  1.1400e+01  3   78d
 76950.637187839   35.738556  -97.447006   5423.1   0.30  7  1.4300e+01  3   78d
 76950.637474009   35.737885  -97.447556   5627.0   0.35  7  1.2400e+01  3   78d
 76950.640580653   35.629498  -97.178246   9932.7   0.22  7  1.4600e+01  0  1d89
 76950.640661845   35.629734  -97.178131   9996.4   0.18  9  1.9000e+01  0 1178d
 76950.643724994   35.741985  -97.442413   4766.9   0.31  7  1.2300e+01  3   78d
 76950.656779247   35.736473  -97.418991   8760.2   0.63  7  1.2500e+01 -3   78d
 76950.658431349   35.734707  -97.423485   8968.9   0.23  7  1.0600e+01 -3   78d
 76950.669846173   35.734577  -97.424065   8748.0   0.27  7  1.1700e+01 -3   78d
 76950.670995956   35.737175  -97.427368   8791.2   0.21  7  1.4000e+01 -3   78d
 76950.671329271   35.635540  -97.185394  10426.2   0.12 10  1.8000e+01  0 13f89
 76950.700162588   35.735367  -97.428352   8714.8   0.35  7  1.5900e+01 -3   78d
 76950.736319992   35.666695  -97.494171   9230.4   0.07  8  1.3700e+01  0  1d8d
 76950.738313959   35.747742  -97.404976  10629.8   0.28 10  1.9800e+01 -3 13d8d
 76950.738556101   35.747963  -97.403053  10691.4   0.82 10  1.9600e+01 -3  3f8d
 76950.738683376   35.746716  -97.403519  10541.4   0.26 12  2.8500e+01 -3 17f8d
 76950.738839586   35.745495  -97.402390  10255.1   0.11 10  2.4600e+01 -3  7d8d
 76950.739000020   35.739899  -97.404480   9621.5   0.11  9  2.6600e+01 -3 17e05
 76950.739182387   35.734913  -97.433777   8650.3   0.52  8  2.9200e+01 -3  6f84
 76950.749173980   35.657097  -97.500679   8045.5   0.22  9  1.6100e+01  3  1f8d
 76950.754266888   35.652481  -97.501259   8608.5   0.05  9  1.1700e+01  3 11d8d
 76950.756287732   35.751278  -97.401192  10442.2   0.72  7  2.5100e+01 -3 12784
 76950.756361216   35.741486  -97.402351   9655.8   0.14  8  1.8800e+01 -3  1d8d
 76950.758177011   35.653008  -97.506691   6885.6   0.14  8  1.5900e+01  3   f8d
 76950.759226796   35.653015  -97.507416   6601.5   0.56  8  8.4000e+00  3   f8d
 76950.759676324   35.655449  -97.504890   6885.1   0.47  7  1.2600e+01  3   78d
 76950.760440612   35.673489  -97.502525   8611.8   0.10  8  1.4900e+01  3   f8d
 76950.764385243   35.652435  -97.505661   6110.4   0.30  9  1.8300e+01  3  1f8d
 76950.767092520   35.648933  -97.514122   6918.2   0.37  7  1.3900e+01  3   78d
 76950.769969216   35.646496  -97.516251   6991.4   0.60 11  1.5600e+01  3 13f8d
 76950.770374750   35.659176  -97.514603   6278.7   0.11  7  1.1000e+01  3   78d
 76950.774570490   35.667961  -97.516342   5752.6   0.44  7  1.1300e+01  3   78d
 76950.777787346   35.644356  -97.518028   6481.7   0.20  7  1.5200e+01  3   78d
 76950.778351414   35.672237  -97.513878   6342.2   0.17  7  1.5600e+01  3   78d
 76950.781645008   35.679634  -97.512466   5697.1   0.73  7  1.2000e+01  3  1789
 76950.782595683   35.680107  -97.516769   5545.2   0.22  7  1.2700e+01  3  1f05
 76950.782765686   35.664379  -97.521339   7149.7   0.26  8  1.3600e+01  3  3c8d
 76950.784301779   35.676247  -97.512665   6861.1   0.20  8  1.3800e+01  3  1d8d
 76950.785918305   35.681019  -97.514938   6310.8   0.21  8  1.2900e+01  3  178d
 76950.789924606   35.685684  -97.516479   7128.0   0.35  7  1.5700e+01  3   78d
 76950.791332473   35.686264  -97.521667   6372.7   0.66  8  1.6200e+01  3  178d
 76950.791531349   35.688145  -97.518356   7055.8   0.21  8  1.7000e+01  3   f8d
 76950.791813640   35.686512  -97.511566   6215.8   0.33  7  1.3800e+01  3   78d
 76950.792746053   35.691177  -97.512375   7251.2   0.17  8  1.2400e+01  3   f8d
 76950.793599813   35.688217  -97.521362   6504.5   0.43  7  1.5100e+01  3   78d
 76950.793807215   35.695969  -97.520164   7936.1   0.66  7  1.9700e+01  3  1785
 76950.794433039   35.636841  -97.183296  11674.9   0.65  7  1.7400e+01  0 10789
 76950.795359067   35.689045  -97.532379   6857.5   0.15  7  1.0200e+01  3   78d
 76950.796483215   35.619488  -97.331810  13896.7   0.77  8  1.3400e+01  0 1078d
 76950.797545821   35.690845  -97.533691   7216.0   0.57  7  1.2200e+01  3   78d
 76950.799473556   35.693050  -97.533485   7350.0   1.00  7  1.5700e+01  3   78d
 76950.804439883   35.693069  -97.529831   7344.5   0.27  7  1.6200e+01  3   78d
 76950.807385997   35.682068  -97.543701   8036.0   0.38 11  9.6000e+00  3 13f8d
 76950.810176025   35.729317  -97.416832   6761.9   0.49  7  1.3900e+01  3   78d
 76950.810668879   35.730038  -97.415802   6866.5   0.20  7  1.3400e+01  3   78d
 76950.811541022   35.728905  -97.410744   6056.3   0.71  7  1.1500e+01  3   78d
 76950.813282802   35.680626  -97.539810   8340.3   0.19  7  2.0300e+01  3   78d
 76950.824305978   35.721169  -97.399155   5633.1   0.26  7  1.5300e+01  3   78d
 76950.829606440   35.447945  -97.400948  12868.6   0.53  7  1.2600e+01  0  782a
 76950.838476787   35.630974  -97.175766  10247.1   0.33  7  1.2500e+01  0   f8c
 76950.838568610   35.631920  -97.172882  10506.7   0.60  9  1.5100e+01  0 11f8c
 76950.848324717   35.667835  -97.487244  10487.4   0.09  8  1.4400e+01 -3 11e8c
 76950.853086137   35.671616  -97.483368  10907.0   0.16  7  1.3300e+01 -3   d8d
 76950.855838229   35.612091  -97.144936   9142.0   0.28  7  1.3200e+01  0  1a8d
 76950.856156146   35.611969  -97.143066   9423.9   0.16  7  1.8400e+01  0   78d
 76950.859480784   35.615334  -97.145416   9283.2   0.26  8  1.3800e+01  0   f8d
 76950.862327346   35.671535  -97.483696  10878.5   0.29 10  1.6600e+01 -3 11f8d
 76950.865014776   35.672588  -97.482590  11065.3   0.33  8  1.1900e+01 -3   f8d
 76950.867408975   35.671177  -97.484070  10933.2   0.65  9  1.2700e+01 -3 10f8d
 76950.868609140   35.671951  -97.483391  10951.8   0.17  9  1.8000e+01 -3  1f8d
 76950.870018757   35.689022  -97.581093  11122.8   0.66  7  1.2600e+01 -3 1058d
 76950.870192411   35.667263  -97.489807   9861.4   0.56 11  1.7200e+01 -3 13f8d
 76950.870451757   35.689457  -97.583061  11194.8   0.88 10  1.4800e+01 -3  3f8d
 76950.872934371   35.672691  -97.479462  11083.7   0.33  8  1.3900e+01 -3 11785
 76950.873386188   35.681767  -97.586174  11341.7   0.17  7  1.3100e+01 -3 11e0c
 76950.873717855   35.672398  -97.483139  11052.8   0.13 10  1.5400e+01 -3 11f8d
 76950.874285162   35.672989  -97.482193  11052.2   0.32  8  1.2600e+01 -3   f8d
 76950.875286246   35.674850  -97.480225  11092.3   0.33 10  1.5500e+01 -3 13d8d
 76950.878205188   35.671642  -97.483856  10908.7   0.47 11  1.9900e+01 -3 13f8d
 76950.882008349   35.672352  -97.483238  11005.3   0.38 10  1.8300e+01 -3  3f8d
 76950.882167041   35.665573  -97.516594   6561.3   0.07  7  1.5600e+01  3   78d
 76950.882278732   35.688957  -97.579727  10758.7   0.40  7  1.1600e+01 -3 1188d
 76950.882806937   35.690063  -97.578918  10834.1   0.16  9  1.2200e+01 -3 10f8d
 76950.883047954   35.688622  -97.578087  10790.5   0.29  7  9.7000e+00 -3 10c8d
 76950.884826602   35.691597  -97.574448  11084.8   0.84 10  2.0100e+01 -3 13f85
 76950.885120246   35.685310  -97.581192  10767.2   0.75  7  1.9800e+01 -3   e8d
 76950.885227489   35.688110  -97.578499  10865.0   0.03  9  1.9400e+01 -3 13f84
 76950.885369920   35.693073  -97.576324  10975.3   0.95  8  3.0000e+01 -3  1d8d
 76950.886203093   35.672325  -97.483170  11052.0   0.16 10  1.4300e+01 -3 13e8d
 76950.886986901   35.687351  -97.578918  10740.1   0.60  9  1.3600e+01 -3 11e8d
 76950.891048347   35.638134  -97.174271   9722.4   0.81 10  2.2400e+01  0 13d8d
 76950.891286001   35.673653  -97.482018  11036.1   0.10  8  1.1600e+01 -3 1198d
 76950.893137330   35.692936  -97.529541   7196.6   0.46 10  1.5600e+01  0 13d8d
 76950.898195252   35.683346  -97.580894  10692.1   0.07  9  1.5000e+01 -3 1178d
 76950.898549494   35.671944  -97.483459  10925.0   0.18  8  1.3000e+01 -3   f8d
 76950.899558940   35.672321  -97.483139  10967.0   0.35 11  2.0000e+01 -3 13f8d
 76950.901667341   35.671921  -97.483459  11029.8   0.10  9  2.1200e+01 -3 11d8d
 76950.904402567   35.671181  -97.484222  10941.9   0.14  7  1.3100e+01 -3   d8d
 76950.912099857   35.672806  -97.482727  11004.0   0.13  8  1.6200e+01 -3   f8d
 76950.912271121   35.680767  -97.579468  10729.9   0.14  9  2.3500e+01 -3 1748d
 76950.915353732   35.673138  -97.481995  11134.5   0.18  9  1.3700e+01 -3 10f8d
 76950.915628530   35.672073  -97.482849  11245.7   0.68 10  1.5300e+01 -3 11f8d
 76950.921550013   35.679863  -97.579277  10988.9   0.31 10  2.0400e+01 -3 13d8d
 76950.922652431   35.679829  -97.579018  10813.9   0.05  9  1.8300e+01 -3  3d8d
 76950.922870005   35.646439  -97.492981   8404.1   0.05  8  1.3000e+01  3   f8d
 76950.923015588   35.646347  -97.487541   8621.5   0.49  7  1.8800e+01  3   78d
 76950.923545903   35.670780  -97.484276  10870.4   0.27  8  9.8000e+00 -3 10f8c
 76950.923834848   35.679661  -97.578995  10912.3   0.24  9  1.2000e+01 -3 10f8d
 76950.926762407   35.673935  -97.481461  11034.3   0.18  7  1.4800e+01 -3   f85
 76950.934227762   35.616680  -97.149750   9301.7   0.24 10  1.7800e+01  0 11f8d
 76950.934849372   35.620319  -97.153343   9390.9   0.19  8  1.6900e+01  0   f8d
 76950.935956905   35.620193  -97.154480   9282.2   0.23  8  1.5700e+01  0   f8d
 76950.936738252   35.671295  -97.486588  10993.7   0.84  8  1.6000e+01 -3 13f04
 76950.943668163   35.630409  -97.475143   8593.8   0.25  9  1.6700e+01  3 1178d
 76950.946398421   35.628899  -97.476097   8410.7   0.46 10  1.8400e+01  3 11f8d
 76950.947349798   35.713840  -97.636818  10493.8   0.94  8  1.7000e+01  0 1078d
 76950.950154990   35.671524  -97.483841  10919.5   0.20 10  1.9600e+01 -3 13d8d
 76950.950280680   35.713024  -97.635338  10383.2   0.25  8  2.0900e+01  0 13585
 76950.950692463   35.757702  -97.207275   6055.4   0.37  7  1.4200e+01  3   78d
 76950.951205616   35.672638  -97.483147  11008.3   0.18  9  1.7300e+01 -3 10f8d
 76950.953289935   35.681488  -97.578995  10688.4   0.17  7  1.5200e+01 -3   78d
 76950.953372805   35.681366  -97.576393  11274.6   0.20  9  2.0800e+01 -3 17d81
 76950.954376501   35.708191  -97.636139  10127.6   0.52  7  2.2600e+01  0   78d
 76950.956712272   35.671032  -97.484009  10990.2   0.42  8  1.3500e+01 -3   f8d
 76950.957691808   35.674545  -97.481140  11238.0   0.21  9  1.7800e+01 -3 1178d
 76950.963668803   35.672421  -97.483192  10865.0   0.34  9  1.3400e+01 -3 10f8d
 76950.966379384   35.673943  -97.480949  11222.5   0.14 10  1.4200e+01 -3 11f8d
 76950.971005034   35.668446  -97.487892  10255.9   0.30 11  1.5600e+01 -3 13f8d
 76950.975180218   35.753738  -97.225616   6232.5   0.08  7  1.2600e+01  3   78d
 76950.978495497   35.753014  -97.229446   6423.5   0.28  7  1.2400e+01  3   78d
 76950.980400015   35.757389  -97.226677   5899.9   0.19  7  1.3200e+01  3   f85
 76950.982662130   35.676350  -97.482727  11364.8   0.18 10  1.5500e+01 -3 13e8d
 76950.982791113   35.675045  -97.480934  11315.1   0.16 11  2.1900e+01 -3 17d8d
 76950.982875022   35.674034  -97.480820  11233.8   0.31 11  2.3500e+01 -3 1778d
 76950.982974381   35.673477  -97.481812  11132.3   0.09 12  2.8600e+01 -3 17f8d
 76950.983186396   35.673237  -97.481987  10962.0   0.04  8  2.6300e+01 -3  7b05
 76950.983250364   35.671238  -97.483986  10883.9   0.11 11  2.5700e+01 -3 15f8d
 76950.983481152   35.668259  -97.486565  10579.8   0.24  9  2.2800e+01 -3 15e89
 76950.991006761   35.761009  -97.229889   6358.9   0.62  7  1.3000e+01  3   78d
 76950.991498715   35.757671  -97.207039   8680.5   0.40  7  1.5700e+01 -3   78d
 76950.991936590   35.756950  -97.208672   8658.8   0.15  9  1.5700e+01 -3  1f8d
 76950.996541048   35.715042  -97.636368  10286.4   0.60  9  1.7600e+01  0  1f8d
 76950.996749308   35.708241  -97.639191   9983.8   0.43  9  1.8200e+01  0 13f81
 76950.997429786   35.739094  -97.124924   8892.9   0.57  7  2.8600e+01  0   f0d
 76951.022108190   35.682487  -97.485245  11456.5   0.24 12  2.4400e+01 -3 17f8d
 76951.022220120   35.674114  -97.480919  11264.5   0.24  8  2.1700e+01 -3  698d
 76951.036800784   35.690578  -97.485352  11772.8   0.10  7  1.5600e+01 -3 10789
 76951.041449477   35.657681  -97.485008   8815.5   0.13  8  1.3100e+01  3   f8d
 76951.043724774   35.771114  -97.208313   7160.6   0.22  9  1.7800e+01  3  1f8d
 76951.044184828   35.753677  -97.208855   8648.3   0.18  7  1.5000e+01 -3   d8d
 76951.057833509   35.550568  -97.367462  13567.9   0.40  7  1.1100e+01  0   d8d
 76951.062699522   35.671585  -97.493210   9594.8   0.52  7  1.0100e+01  0   d8d
 76951.086670598   35.791695  -97.205444   6537.8   0.31  7  1.7400e+01  3   78d
 76951.094563082   35.668823  -97.484505  10924.9   0.07  8  1.4600e+01  0 10f89
 76951.109817391   35.678860  -97.474800  10127.8   0.30  7  1.9700e+01  0 17504
 76951.110104840   35.664043  -97.491432   9400.2   0.39  7  1.1500e+01  3   78d
 76951.110934089   35.630341  -97.482063   8370.5   0.46  9  1.6300e+01  3  1f8d
 76951.111065824   35.794064  -97.228004   7016.1   0.29  7  1.2500e+01  3   78d
 76951.112230657   35.629688  -97.482460   8078.5   0.92  7  1.5200e+01  3   78d
 76951.117971961   35.783829  -97.225700   6784.2   0.26  7  1.7200e+01  3   78d
 76951.118139130   35.787590  -97.228012   7037.2   0.19  7  1.6400e+01  3   78d
 76951.122401893   35.629307  -97.483665   8782.6   0.31  8  2.0300e+01  3 13589
 76951.124218106   35.627872  -97.484795   8031.8   0.22  9  1.4800e+01  3  1f8d
